names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,group,comparison,significant
GREM1,0.061278123,0.5928034,0.9511377140595307,1.0,0.0013020833333333333,Cancer,Cancer_vs_Normal,False
SPTBN2,0.061278123,1.277288,0.9511377140595307,1.0,0.0013020833333333333,Cancer,Cancer_vs_Normal,False
TRGV7,0.061278123,1.3716267,0.9511377140595307,1.0,0.0013020833333333333,Cancer,Cancer_vs_Normal,False
MIR3681HG,0.061278123,1.0502506,0.9511377140595307,1.0,0.0013020833333333333,Cancer,Cancer_vs_Normal,False
ENTHD1,0.061278123,1.2413913,0.9511377140595307,1.0,0.0013020833333333333,Cancer,Cancer_vs_Normal,False
BEAN1,0.06126419,0.9843187,0.9511488090187113,1.0,0.0013020833333333333,Cancer,Cancer_vs_Normal,False
PMCH,0.06126419,0.41837507,0.9511488090187113,1.0,0.0013020833333333333,Cancer,Cancer_vs_Normal,False
RHCG,0.06126419,1.0423908,0.9511488090187113,1.0,0.0013020833333333333,Cancer,Cancer_vs_Normal,False
ATP1B2,0.06126419,0.62223065,0.9511488090187113,1.0,0.0013020833333333333,Cancer,Cancer_vs_Normal,False
SERPINB2,0.061034318,-0.22384049,0.95133187721077,1.0,0.009635416666666667,Cancer,Cancer_vs_Normal,False
CDYL2,0.06078355,0.39541605,0.9515315908947416,1.0,0.024479166666666666,Cancer,Cancer_vs_Normal,False
CARD8,0.06070693,0.20235547,0.9515926151281695,1.0,0.215625,Cancer,Cancer_vs_Normal,False
NLRP7,0.060699962,1.3524401,0.9515981627998349,1.0,0.0020833333333333333,Cancer,Cancer_vs_Normal,False
IGHV3-21,0.060644235,2.288652,0.9516425442575807,1.0,0.0020833333333333333,Cancer,Cancer_vs_Normal,False
KTN1-AS1,0.06058851,0.9641942,0.9516869258653131,1.0,0.0020833333333333333,Cancer,Cancer_vs_Normal,False
SCUBE3,0.060560644,0.2520105,0.9517091167253814,1.0,0.0020833333333333333,Cancer,Cancer_vs_Normal,False
DYNC1I1,0.060546715,0.25505435,0.9517202121694586,1.0,0.0020833333333333333,Cancer,Cancer_vs_Normal,False
MEOX1,0.06051885,0.2953888,0.9517424030856881,1.0,0.0020833333333333333,Cancer,Cancer_vs_Normal,False
SCLY,0.060212355,0.22628985,0.9519865056301198,1.0,0.015104166666666667,Cancer,Cancer_vs_Normal,False
ZNF221,0.060080007,1.0063365,0.9520919149410285,1.0,0.002864583333333333,Cancer,Cancer_vs_Normal,False
ENAM,0.060080007,1.0453626,0.9520919149410285,1.0,0.002864583333333333,Cancer,Cancer_vs_Normal,False
ACY1,0.059926756,0.4304774,0.9522139688743622,1.0,0.002864583333333333,Cancer,Cancer_vs_Normal,False
LINC01556,0.059898894,0.60210747,0.952236160619116,1.0,0.002864583333333333,Cancer,Cancer_vs_Normal,False
GPR4,0.05977351,0.039615773,0.952336023928599,1.0,0.002864583333333333,Cancer,Cancer_vs_Normal,False
UPB1,0.059195347,0.17845535,0.9527965144026128,1.0,0.0036458333333333334,Cancer,Cancer_vs_Normal,False
ITGA7,0.058505736,0.1446292,0.953345794722072,1.0,0.004427083333333333,Cancer,Cancer_vs_Normal,False
DEPDC1B,0.058484837,0.8212835,0.953362439927513,1.0,0.005208333333333333,Cancer,Cancer_vs_Normal,False
IL1RL2,0.058408212,0.112531915,0.9534234725214578,1.0,0.004427083333333333,Cancer,Cancer_vs_Normal,False
LRRC69,0.057648942,0.9095748,0.9540282647495635,1.0,0.0067708333333333336,Cancer,Cancer_vs_Normal,False
PRELID3A,0.056478687,0.17786583,0.9549604733008288,1.0,0.0067708333333333336,Cancer,Cancer_vs_Normal,False
LINC00402,0.05620702,-0.07693814,0.9551768877160396,1.0,0.005989583333333334,Cancer,Cancer_vs_Normal,False
EPHX3,0.055587064,-0.13223457,0.9556707688595607,1.0,0.0067708333333333336,Cancer,Cancer_vs_Normal,False
FOXM1,0.05493228,0.33240736,0.9561924146122321,1.0,0.009895833333333333,Cancer,Cancer_vs_Normal,False
TMED8,0.05465365,0.3312806,0.9564143972322174,1.0,0.08203125,Cancer,Cancer_vs_Normal,False
PPP1R12A,0.05447254,0.18992884,0.9565586877490398,1.0,0.33828125,Cancer,Cancer_vs_Normal,False
UHRF1,0.053546086,0.20509782,0.9572968114032543,1.0,0.010677083333333334,Cancer,Cancer_vs_Normal,False
ADAM29,0.05282861,20.175177,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
UBE2F-SCLY,0.05282861,18.599035,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
TRAV22,0.05282861,19.957901,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
CCL25,0.05282861,18.91589,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
NAV2-AS2,0.05282861,18.364214,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
TRBV4-1,0.05282861,19.219852,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
IGHV3-11,0.05282861,19.901785,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
ASCL5,0.05282861,20.101557,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
FFAR1,0.05282861,19.823252,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
NRIR,0.05282861,19.796867,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
TSNAX-DISC1,0.05282861,19.064972,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
CELF2-AS1,0.05282861,19.976759,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
COL11A2,0.05282861,18.5837,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
DAB1,0.05282861,19.130646,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
SLC26A5,0.05282861,18.544407,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
RGS20,0.05282861,18.231451,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
PCAT7,0.05282861,18.774704,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
GGN,0.05282861,18.910301,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
LINC01388,0.05282861,18.704378,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
ACAN,0.05282861,19.915514,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
LHX4,0.05282861,20.205156,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
SLC38A4,0.05282861,18.36663,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
GRM6,0.05282861,19.020012,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
TRAV29DV5,0.05282861,20.190952,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
MCF2,0.05282861,19.352795,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
DGKI,0.05282861,19.395823,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
RASGEF1C,0.05282861,19.522043,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
LINC01615,0.05282861,19.325396,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
AGBL5-AS1,0.05282861,19.781246,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
PRSS1,0.05282861,20.395943,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
RAB3C,0.05282861,18.755545,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
IGHV3-20,0.05282861,19.826517,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
IGSF9,0.05282861,17.820387,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
LINC01484,0.05282861,19.178238,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
CCR3,0.05282861,19.783646,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
ELL3,0.05282861,19.817287,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
SLC38A8,0.05282861,18.869562,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
KCNH4,0.05282861,18.599693,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
DPPA4,0.05282861,18.88368,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
IMPG2,0.05282861,19.156328,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
IGHV4-61,0.05282861,18.718843,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
FSCN2,0.05282861,17.811256,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
SLC17A7,0.05282861,19.24578,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
HOXD-AS2,0.05282861,18.385626,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
PCDH11X,0.05282861,18.994009,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
GTF3C2-AS1,0.05282861,19.682583,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
IL21R-AS1,0.05282861,20.361826,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
GAPDHS,0.05282861,18.983974,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
KCND2,0.05282861,18.639164,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
GPR25,0.05282861,20.09089,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
ADAMTSL1,0.05282861,19.17556,0.9578684661924988,1.0,0.00078125,Cancer,Cancer_vs_Normal,False
FRS2,0.05229921,0.10512021,0.9582902836352858,1.0,0.05651041666666667,Cancer,Cancer_vs_Normal,False
RGS6,0.05221562,1.8856487,0.9583568874600557,1.0,0.0015625,Cancer,Cancer_vs_Normal,False
ARHGEF18,0.05221562,1.5489082,0.9583568874600557,1.0,0.0015625,Cancer,Cancer_vs_Normal,False
FNTB,0.052208655,0.23291427,0.958362437791915,1.0,0.026041666666666668,Cancer,Cancer_vs_Normal,False
MAEL,0.05220169,1.963495,0.9583679881257928,1.0,0.0015625,Cancer,Cancer_vs_Normal,False
NANOG,0.052173823,1.4712574,0.958390189481484,1.0,0.0015625,Cancer,Cancer_vs_Normal,False
BAAT,0.052173823,1.440227,0.958390189481484,1.0,0.0015625,Cancer,Cancer_vs_Normal,False
IGLV5-48,0.052173823,1.5729506,0.958390189481484,1.0,0.0015625,Cancer,Cancer_vs_Normal,False
FAM78B,0.052173823,1.2387793,0.958390189481484,1.0,0.0015625,Cancer,Cancer_vs_Normal,False
GRID1,0.052159894,1.1130712,0.9584012901714337,1.0,0.0015625,Cancer,Cancer_vs_Normal,False
HYI-AS1,0.052159894,1.487947,0.9584012901714337,1.0,0.0015625,Cancer,Cancer_vs_Normal,False
LHX6,0.05214596,0.76579136,0.95841239086945,1.0,0.0015625,Cancer,Cancer_vs_Normal,False
ZNF385C,0.052118097,0.26330584,0.9584345922896735,1.0,0.0015625,Cancer,Cancer_vs_Normal,False
ZNF695,0.052118097,0.86572,0.9584345922896735,1.0,0.0015625,Cancer,Cancer_vs_Normal,False
AP4B1-AS1,0.052118097,0.3561905,0.9584345922896735,1.0,0.0015625,Cancer,Cancer_vs_Normal,False
SYNDIG1,0.052104168,0.20533128,0.9584456930118765,1.0,0.0015625,Cancer,Cancer_vs_Normal,False
ACTN2,0.052104168,0.48766428,0.9584456930118765,1.0,0.0015625,Cancer,Cancer_vs_Normal,False
SLC13A3,0.052104168,0.4387558,0.9584456930118765,1.0,0.0015625,Cancer,Cancer_vs_Normal,False
CLEC18A,0.051630493,1.4076854,0.9588231223471971,1.0,0.00234375,Cancer,Cancer_vs_Normal,False
GPRIN1,0.051602628,1.6403322,0.9588453243610855,1.0,0.00234375,Cancer,Cancer_vs_Normal,False
CNTNAP1,0.051532973,0.7174842,0.9589008295354294,1.0,0.00234375,Cancer,Cancer_vs_Normal,False
PTN,0.051477246,0.55118436,0.9589452338183748,1.0,0.00234375,Cancer,Cancer_vs_Normal,False
SEZ6L,0.051463313,0.4243098,0.9589563349090197,1.0,0.00234375,Cancer,Cancer_vs_Normal,False
NOVA2,0.051337928,-0.21151899,0.9590562450827254,1.0,0.00234375,Cancer,Cancer_vs_Normal,False
BRD1,0.051268272,0.33746746,0.9591117510127762,1.0,0.05520833333333333,Cancer,Cancer_vs_Normal,False
LINC00954,0.051073227,0.035716146,0.9592671686706213,1.0,0.013020833333333334,Cancer,Cancer_vs_Normal,False
LTB4R2,0.050529897,1.1094563,0.959700126005375,1.0,0.00390625,Cancer,Cancer_vs_Normal,False
FSD1,0.05011195,0.30775568,0.9600331782043554,1.0,0.00390625,Cancer,Cancer_vs_Normal,False
IL9R,0.049916904,0.654274,0.9601886049546082,1.0,0.0046875,Cancer,Cancer_vs_Normal,False
IGHGP,0.0494293,0.6273066,0.9605771784377117,1.0,0.00546875,Cancer,Cancer_vs_Normal,False
ZNF670,0.04883024,0.69147146,0.9610545815285414,1.0,0.00625,Cancer,Cancer_vs_Normal,False
KIF4A,0.04813366,0.23997153,0.9616097189503927,1.0,0.00703125,Cancer,Cancer_vs_Normal,False
SPDYA,0.047868963,0.020660872,0.961820676065713,1.0,0.00625,Cancer,Cancer_vs_Normal,False
USP15,0.04775751,0.25285223,0.9619095009148109,1.0,0.29609375,Cancer,Cancer_vs_Normal,False
PPT2,0.047367424,0.63622475,0.9622203916026489,1.0,0.009375,Cancer,Cancer_vs_Normal,False
CCNE2,0.046921615,0.45101896,0.9625757022771916,1.0,0.00859375,Cancer,Cancer_vs_Normal,False
SLC35G1,0.04637828,0.57889956,0.963008747203999,1.0,0.01015625,Cancer,Cancer_vs_Normal,False
RTCA,0.04611358,0.2289976,0.9632197217703946,1.0,0.24583333333333332,Cancer,Cancer_vs_Normal,False
WNT5A,0.044831872,-0.18906704,0.9642413189856872,1.0,0.016145833333333335,Cancer,Cancer_vs_Normal,False
NEK3,0.044574138,-0.4470669,0.9644467560035471,1.0,0.02578125,Cancer,Cancer_vs_Normal,False
SH3BP5-AS1,0.044483583,0.20658037,0.9645189371383838,1.0,0.0109375,Cancer,Cancer_vs_Normal,False
NCOA2,0.044232816,0.13268302,0.9647188248735843,1.0,0.11354166666666667,Cancer,Cancer_vs_Normal,False
LINC01235,0.043717347,2.5845041,0.9651297121672928,1.0,0.0010416666666666667,Cancer,Cancer_vs_Normal,False
HDAC11-AS1,0.043717347,2.5665221,0.9651297121672928,1.0,0.0010416666666666667,Cancer,Cancer_vs_Normal,False
OPRM1,0.043717347,2.8106246,0.9651297121672928,1.0,0.0010416666666666667,Cancer,Cancer_vs_Normal,False
SPATA9,0.043717347,2.6173992,0.9651297121672928,1.0,0.0010416666666666667,Cancer,Cancer_vs_Normal,False
CABYR,0.043717347,2.5655465,0.9651297121672928,1.0,0.0010416666666666667,Cancer,Cancer_vs_Normal,False
UPK2,0.043717347,1.7704692,0.9651297121672928,1.0,0.0010416666666666667,Cancer,Cancer_vs_Normal,False
SAP30L-AS1,0.043717347,2.9519477,0.9651297121672928,1.0,0.0010416666666666667,Cancer,Cancer_vs_Normal,False
ZBTB8B,0.043703414,2.4346786,0.9651408173582846,1.0,0.0010416666666666667,Cancer,Cancer_vs_Normal,False
AMY1A,0.043703414,1.8207798,0.9651408173582846,1.0,0.0010416666666666667,Cancer,Cancer_vs_Normal,False
AHRR,0.043703414,1.5417804,0.9651408173582846,1.0,0.0010416666666666667,Cancer,Cancer_vs_Normal,False
CDRT4,0.043703414,2.1368732,0.9651408173582846,1.0,0.0010416666666666667,Cancer,Cancer_vs_Normal,False
LINC01117,0.043689482,1.426644,0.9651519225560379,1.0,0.0010416666666666667,Cancer,Cancer_vs_Normal,False
FSCN3,0.043689482,1.4042138,0.9651519225560379,1.0,0.0010416666666666667,Cancer,Cancer_vs_Normal,False
TRAV41,0.043689482,1.1295993,0.9651519225560379,1.0,0.0010416666666666667,Cancer,Cancer_vs_Normal,False
TEX29,0.043689482,2.0659711,0.9651519225560379,1.0,0.0010416666666666667,Cancer,Cancer_vs_Normal,False
GPR15,0.043675553,0.6510391,0.9651630277605504,1.0,0.0010416666666666667,Cancer,Cancer_vs_Normal,False
IGKV3-15,0.043675553,1.0031415,0.9651630277605504,1.0,0.0010416666666666667,Cancer,Cancer_vs_Normal,False
INSM1,0.043675553,0.9240578,0.9651630277605504,1.0,0.0010416666666666667,Cancer,Cancer_vs_Normal,False
UNC79,0.043675553,1.2201468,0.9651630277605504,1.0,0.0010416666666666667,Cancer,Cancer_vs_Normal,False
TRAV16,0.043675553,1.2333415,0.9651630277605504,1.0,0.0010416666666666667,Cancer,Cancer_vs_Normal,False
RFX4,0.043675553,1.3524737,0.9651630277605504,1.0,0.0010416666666666667,Cancer,Cancer_vs_Normal,False
TMEM256-PLSCR3,0.043675553,1.2392262,0.9651630277605504,1.0,0.0010416666666666667,Cancer,Cancer_vs_Normal,False
SLC8A1-AS1,0.043675553,1.0422298,0.9651630277605504,1.0,0.0010416666666666667,Cancer,Cancer_vs_Normal,False
LINC01163,0.043675553,1.2994387,0.9651630277605504,1.0,0.0010416666666666667,Cancer,Cancer_vs_Normal,False
CYP4A22-AS1,0.04366162,-0.54454726,0.9651741329718202,1.0,0.0010416666666666667,Cancer,Cancer_vs_Normal,False
CPA6,0.04366162,-0.0027942155,0.9651741329718202,1.0,0.0010416666666666667,Cancer,Cancer_vs_Normal,False
TEX12,0.04308346,1.2025684,0.9656350051710016,1.0,0.0018229166666666667,Cancer,Cancer_vs_Normal,False
L1CAM,0.043055594,0.92912966,0.9656572161705884,1.0,0.0018229166666666667,Cancer,Cancer_vs_Normal,False
DOK6,0.043041665,0.67376494,0.9656683216803751,1.0,0.0018229166666666667,Cancer,Cancer_vs_Normal,False
IGLC5,0.043027733,0.84319437,0.965679427196821,1.0,0.0018229166666666667,Cancer,Cancer_vs_Normal,False
GHET1,0.0430138,0.6400636,0.9656905327199241,1.0,0.0018229166666666667,Cancer,Cancer_vs_Normal,False
FPGT-TNNI3K,0.042958073,0.30102426,0.965734954878865,1.0,0.0018229166666666667,Cancer,Cancer_vs_Normal,False
RASL11B,0.04291628,-0.37757573,0.9657682715678652,1.0,0.0018229166666666667,Cancer,Cancer_vs_Normal,False
GPR55,0.042874485,-0.03349824,0.9658015883166249,1.0,0.0018229166666666667,Cancer,Cancer_vs_Normal,False
ZNF571,0.04260282,0.40535343,0.9660181486361867,1.0,0.0171875,Cancer,Cancer_vs_Normal,False
C9orf43,0.042491365,1.0563838,0.9661069946214693,1.0,0.0026041666666666665,Cancer,Cancer_vs_Normal,False
SLC16A6,0.042428672,0.29081535,0.9661569706731639,1.0,0.07890625,Cancer,Cancer_vs_Normal,False
CLEC4C,0.042393845,0.42085803,0.9661847352037806,1.0,0.0026041666666666665,Cancer,Cancer_vs_Normal,False
ALDH18A1,0.042372946,0.2584591,0.9662013939418306,1.0,0.03567708333333333,Cancer,Cancer_vs_Normal,False
STC2,0.042101283,-0.5727054,0.9664179588761825,1.0,0.0026041666666666665,Cancer,Cancer_vs_Normal,False
TMEM254-AS1,0.041885342,0.8507,0.9665901020019758,1.0,0.0033854166666666668,Cancer,Cancer_vs_Normal,False
RAVER1,0.04178782,0.16077808,0.9666678445696221,1.0,0.0033854166666666668,Cancer,Cancer_vs_Normal,False
RAD54L,0.041662436,0.50519025,0.9667677997648766,1.0,0.0033854166666666668,Cancer,Cancer_vs_Normal,False
FAM66C,0.04160671,0.24363317,0.9668122244637974,1.0,0.0033854166666666668,Cancer,Cancer_vs_Normal,False
TMEM105,0.041578848,0.44390103,0.9668344368518925,1.0,0.0033854166666666668,Cancer,Cancer_vs_Normal,False
SLC35F3,0.04157188,1.1132469,0.9668399899529379,1.0,0.004166666666666667,Cancer,Cancer_vs_Normal,False
HSD11B1,0.04155795,-0.31483376,0.9668510961598524,1.0,0.01171875,Cancer,Cancer_vs_Normal,False
UBAP1L,0.04130718,0.5449294,0.9670510089817845,1.0,0.004166666666666667,Cancer,Cancer_vs_Normal,False
ARSG,0.04129325,0.18578155,0.967062115310504,1.0,0.06276041666666667,Cancer,Cancer_vs_Normal,False
LINC00677,0.04112607,0.18908106,0.9671953917528833,1.0,0.004166666666666667,Cancer,Cancer_vs_Normal,False
GJA4,0.04095889,0.14424357,0.9673286691115974,1.0,0.004166666666666667,Cancer,Cancer_vs_Normal,False
CCDC146,0.040373765,-0.14235057,0.9677951470295445,1.0,0.020833333333333332,Cancer,Cancer_vs_Normal,False
MEFV,0.040206585,0.93070453,0.9679284284657456,1.0,0.007291666666666667,Cancer,Cancer_vs_Normal,False
LANCL3,0.040025473,0.85214585,0.9680728176991571,1.0,0.005729166666666666,Cancer,Cancer_vs_Normal,False
TPM3,0.04001154,-0.013725293,0.9680839246066798,1.0,0.7010416666666667,Cancer,Cancer_vs_Normal,False
CPNE8,0.039607525,0.047699574,0.9684060276093022,1.0,0.07890625,Cancer,Cancer_vs_Normal,False
LOXL1-AS1,0.0395518,0.18260333,0.9684504560153516,1.0,0.005729166666666666,Cancer,Cancer_vs_Normal,False
COL5A1,0.038973637,0.20365171,0.9689114064809822,1.0,0.006510416666666667,Cancer,Cancer_vs_Normal,False
CCNL1,0.038959708,-0.027099382,0.9689225138498923,1.0,0.6723958333333333,Cancer,Cancer_vs_Normal,False
SFMBT2,0.03863928,0.41974795,0.9691779849944032,1.0,0.07630208333333334,Cancer,Cancer_vs_Normal,False
NME8,0.038479067,-0.5283774,0.969305721754429,1.0,0.005729166666666666,Cancer,Cancer_vs_Normal,False
KHDC1,0.038402442,0.3692353,0.9693668135269281,1.0,0.008072916666666667,Cancer,Cancer_vs_Normal,False
CNOT1,0.037859112,0.19517617,0.9698000148677999,1.0,0.18697916666666667,Cancer,Cancer_vs_Normal,False
MAP3K9,0.037719794,0.22861624,0.9699110935751689,1.0,0.008072916666666667,Cancer,Cancer_vs_Normal,False
A1BG,0.03742723,0.15575683,0.9701443607580725,1.0,0.18359375,Cancer,Cancer_vs_Normal,False
PRIM2,0.037308812,0.25712717,0.9702387791546342,1.0,0.04765625,Cancer,Cancer_vs_Normal,False
PLEKHG2,0.03726005,-0.01667824,0.9702776574392464,1.0,0.05364583333333333,Cancer,Cancer_vs_Normal,False
PYCARD-AS1,0.037127703,0.120253555,0.9703831845675575,1.0,0.02109375,Cancer,Cancer_vs_Normal,False
LINC00937,0.03704411,0.34846094,0.9704498335474653,1.0,0.010416666666666666,Cancer,Cancer_vs_Normal,False
CXorf65,0.036925692,0.23896559,0.9705442532888382,1.0,0.009635416666666667,Cancer,Cancer_vs_Normal,False
PSRC1,0.035859928,0.27221596,0.971394049381622,1.0,0.010416666666666666,Cancer,Cancer_vs_Normal,False
JSRP1,0.03549074,0.17975385,0.9716884308145127,1.0,0.011197916666666667,Cancer,Cancer_vs_Normal,False
FOXO1,0.03545591,0.3682826,0.971716202847538,1.0,0.08177083333333333,Cancer,Cancer_vs_Normal,False
PRKAG2,0.03530266,-0.074349545,0.9718384001998268,1.0,0.125,Cancer,Cancer_vs_Normal,False
TUBB3,0.035219073,18.372246,0.9719050535799018,1.0,0.0005208333333333333,Cancer,Cancer_vs_Normal,False
TMEM26-AS1,0.035219073,18.79286,0.9719050535799018,1.0,0.0005208333333333333,Cancer,Cancer_vs_Normal,False
CD300LG,0.035219073,18.345243,0.9719050535799018,1.0,0.0005208333333333333,Cancer,Cancer_vs_Normal,False
LINC00305,0.035219073,18.938192,0.9719050535799018,1.0,0.0005208333333333333,Cancer,Cancer_vs_Normal,False
C8orf89,0.035219073,19.069805,0.9719050535799018,1.0,0.0005208333333333333,Cancer,Cancer_vs_Normal,False
IGKV1-8,0.035219073,19.003841,0.9719050535799018,1.0,0.0005208333333333333,Cancer,Cancer_vs_Normal,False
YIPF7,0.035219073,17.550303,0.9719050535799018,1.0,0.0005208333333333333,Cancer,Cancer_vs_Normal,False
LINC00332,0.035219073,19.408224,0.9719050535799018,1.0,0.0005208333333333333,Cancer,Cancer_vs_Normal,False
CACNA1I,0.035219073,19.554293,0.9719050535799018,1.0,0.0005208333333333333,Cancer,Cancer_vs_Normal,False
ADCYAP1R1,0.035219073,19.42238,0.9719050535799018,1.0,0.0005208333333333333,Cancer,Cancer_vs_Normal,False
CBLN1,0.035219073,18.380962,0.9719050535799018,1.0,0.0005208333333333333,Cancer,Cancer_vs_Normal,False
SH3GL2,0.035219073,19.095598,0.9719050535799018,1.0,0.0005208333333333333,Cancer,Cancer_vs_Normal,False
ZPBP,0.035219073,18.003635,0.9719050535799018,1.0,0.0005208333333333333,Cancer,Cancer_vs_Normal,False
